Province,Year,Month,Tourism_Type,Income(Million Baht),Tourism_Amount,Province_EN
ชุมพร,2025,8,ต่างชาติ,16.50,"3,546",Chumphon
นครศรีธรรมราช,2025,1,ไทย,"1,534.59","433,096",Nakhon Si Thammarat
นครศรีธรรมราช,2025,1,ต่างชาติ,28.45,"6,321",Nakhon Si Thammarat
นครศรีธรรมราช,2025,2,ไทย,"1,298.68","336,747",Nakhon Si Thammarat
นครศรีธรรมราช,2025,2,ต่างชาติ,23.59,"5,550",Nakhon Si Thammarat
นครศรีธรรมราช,2025,3,ไทย,"1,384.29","358,944",Nakhon Si Thammarat
นครศรีธรรมราช,2025,3,ต่างชาติ,25.43,"6,001",Nakhon Si Thammarat
นครศรีธรรมราช,2025,4,ไทย,"1,334.95","393,991",Nakhon Si Thammarat
นครศรีธรรมราช,2025,4,ต่างชาติ,37.95,"6,590",Nakhon Si Thammarat
นครศรีธรรมราช,2025,5,ไทย,"1,157.16","324,670",Nakhon Si Thammarat
นครศรีธรรมราช,2025,5,ต่างชาติ,29.99,"5,449",Nakhon Si Thammarat
นครศรีธรรมราช,2025,6,ไทย,"1,092.51","319,958",Nakhon Si Thammarat
นครศรีธรรมราช,2025,6,ต่างชาติ,26.26,"5,020",Nakhon Si Thammarat
นครศรีธรรมราช,2025,7,ไทย,"1,473.62","372,903",Nakhon Si Thammarat
นครศรีธรรมราช,2025,7,ต่างชาติ,24.68,"5,180",Nakhon Si Thammarat
นครศรีธรรมราช,2025,8,ไทย,"1,436.46","393,537",Nakhon Si Thammarat
นครศรีธรรมราช,2025,8,ต่างชาติ,21.79,"4,552",Nakhon Si Thammarat
พังงา,2025,1,ไทย,"1,363.83","165,582",Phang Nga
พังงา,2025,1,ต่างชาติ,"4,076.95","255,851",Phang Nga
พังงา,2025,2,ไทย,870.44,"102,751",Phang Nga
พังงา,2025,2,ต่างชาติ,"3,563.58","214,446",Phang Nga
พังงา,2025,3,ไทย,"1,251.69","147,969",Phang Nga
พังงา,2025,3,ต่างชาติ,"3,789.91","218,855",Phang Nga
พังงา,2025,4,ไทย,"1,194.23","143,876",Phang Nga
พังงา,2025,4,ต่างชาติ,"3,990.70","260,328",Phang Nga
พังงา,2025,5,ไทย,"1,165.63","131,726",Phang Nga
พังงา,2025,5,ต่างชาติ,"3,321.37","207,580",Phang Nga
พังงา,2025,6,ไทย,"1,063.86","125,172",Phang Nga
พังงา,2025,6,ต่างชาติ,"3,246.27","214,635",Phang Nga
พังงา,2025,7,ไทย,849.01,"116,323",Phang Nga
พังงา,2025,7,ต่างชาติ,"3,509.77","194,755",Phang Nga
พังงา,2025,8,ไทย,781.61,"113,899",Phang Nga
พังงา,2025,8,ต่างชาติ,"3,281.28","174,049",Phang Nga
ภูเก็ต,2025,1,ไทย,"3,716.21","328,377",Phuket
ภูเก็ต,2025,1,ต่างชาติ,"54,905.25","1,121,808",Phuket
ภูเก็ต,2025,2,ไทย,"3,967.96","387,422",Phuket
ภูเก็ต,2025,2,ต่างชาติ,"43,944.57","892,459",Phuket
ภูเก็ต,2025,3,ไทย,"3,684.43","361,538",Phuket
ภูเก็ต,2025,3,ต่างชาติ,"39,166.28","798,906",Phuket
ภูเก็ต,2025,4,ไทย,"3,369.55","289,592",Phuket
ภูเก็ต,2025,4,ต่างชาติ,"39,365.77","825,928",Phuket
ภูเก็ต,2025,5,ไทย,"3,363.88","286,387",Phuket
ภูเก็ต,2025,5,ต่างชาติ,"36,339.53","788,922",Phuket
ภูเก็ต,2025,6,ไทย,"3,920.99","340,263",Phuket
ภูเก็ต,2025,6,ต่างชาติ,"38,238.59","803,099",Phuket
ภูเก็ต,2025,7,ไทย,"2,797.91","222,938",Phuket
ภูเก็ต,2025,7,ต่างชาติ,"42,015.12","808,254",Phuket
ภูเก็ต,2025,8,ไทย,"3,620.84","287,759",Phuket
ภูเก็ต,2025,8,ต่างชาติ,"33,117.37","708,377",Phuket
ระนอง,2025,1,ไทย,273.23,"80,140",Ranong
ระนอง,2025,1,ต่างชาติ,13.28,"2,575",Ranong
ระนอง,2025,2,ไทย,270.45,"72,112",Ranong
ระนอง,2025,2,ต่างชาติ,9.77,"1,902",Ranong
ระนอง,2025,3,ไทย,290.45,"77,447",Ranong
ระนอง,2025,3,ต่างชาติ,10.43,"2,030",Ranong
ระนอง,2025,4,ไทย,369.02,"88,978",Ranong
ระนอง,2025,4,ต่างชาติ,8.41,"2,704",Ranong
ระนอง,2025,5,ไทย,282.24,"81,556",Ranong
ระนอง,2025,5,ต่างชาติ,10.53,"2,616",Ranong
ระนอง,2025,6,ไทย,281.96,"78,065",Ranong
ระนอง,2025,6,ต่างชาติ,10.67,"2,424",Ranong
ระนอง,2025,7,ไทย,305.43,"76,169",Ranong
ระนอง,2025,7,ต่างชาติ,18.23,"3,957",Ranong
ระนอง,2025,8,ไทย,324.10,"80,424",Ranong
ระนอง,2025,8,ต่างชาติ,20.60,"3,993",Ranong
สุราษฎร์ธานี,2025,1,ไทย,"2,535.75","348,627",Surat Thani
สุราษฎร์ธานี,2025,1,ต่างชาติ,"9,908.09","377,959",Surat Thani
สุราษฎร์ธานี,2025,2,ไทย,"2,776.61","360,250",Surat Thani
สุราษฎร์ธานี,2025,2,ต่างชาติ,"8,972.61","346,456",Surat Thani
สุราษฎร์ธานี,2025,3,ไทย,"2,968.95","404,426",Surat Thani
สุราษฎร์ธานี,2025,3,ต่างชาติ,"9,833.30","385,904",Surat Thani
สุราษฎร์ธานี,2025,4,ไทย,"3,490.75","432,952",Surat Thani
สุราษฎร์ธานี,2025,4,ต่างชาติ,"9,248.27","419,174",Surat Thani
สุราษฎร์ธานี,2025,5,ไทย,"3,334.97","395,537",Surat Thani
สุราษฎร์ธานี,2025,5,ต่างชาติ,"7,663.80","361,522",Surat Thani
สุราษฎร์ธานี,2025,6,ไทย,"2,950.44","353,831",Surat Thani
สุราษฎร์ธานี,2025,6,ต่างชาติ,"7,089.32","341,195",Surat Thani
สุราษฎร์ธานี,2025,7,ไทย,"2,933.34","395,382",Surat Thani
สุราษฎร์ธานี,2025,7,ต่างชาติ,"7,120.05","330,068",Surat Thani
สุราษฎร์ธานี,2025,8,ไทย,"3,456.61","424,495",Surat Thani
สุราษฎร์ธานี,2025,8,ต่างชาติ,"7,223.32","330,442",Surat Thani
ตรัง,2025,1,ไทย,643.56,"142,389",Trang
ตรัง,2025,1,ต่างชาติ,85.40,"11,035",Trang
ตรัง,2025,2,ไทย,698.39,"155,336",Trang
ตรัง,2025,2,ต่างชาติ,91.11,"11,866",Trang
ตรัง,2025,3,ไทย,696.78,"154,994",Trang
ตรัง,2025,3,ต่างชาติ,79.52,"10,280",Trang
ตรัง,2025,4,ไทย,912.76,"175,240",Trang
ตรัง,2025,4,ต่างชาติ,73.88,"14,781",Trang
ตรัง,2025,5,ไทย,896.94,"165,440",Trang
ตรัง,2025,5,ต่างชาติ,44.98,"5,970",Trang
ตรัง,2025,6,ไทย,690.33,"123,964",Trang
ตรัง,2025,6,ต่างชาติ,37.77,"4,731",Trang
ตรัง,2025,7,ไทย,789.28,"136,815",Trang
ตรัง,2025,7,ต่างชาติ,38.27,"5,410",Trang
ตรัง,2025,8,ไทย,729.22,"131,438",Trang
ตรัง,2025,8,ต่างชาติ,40.49,"5,481",Trang
นราธิวาส,2025,1,ไทย,103.68,"35,185",Narathiwat
นราธิวาส,2025,1,ต่างชาติ,338.37,"95,782",Narathiwat
นราธิวาส,2025,2,ไทย,133.67,"45,362",Narathiwat
นราธิวาส,2025,2,ต่างชาติ,257.32,"67,848",Narathiwat
นราธิวาส,2025,3,ไทย,129.81,"44,052",Narathiwat
นราธิวาส,2025,3,ต่างชาติ,233.22,"61,608",Narathiwat
นราธิวาส,2025,4,ไทย,177.22,"47,846",Narathiwat
นราธิวาส,2025,4,ต่างชาติ,241.53,"66,462",Narathiwat
นราธิวาส,2025,5,ไทย,191.49,"55,963",Narathiwat
นราธิวาส,2025,5,ต่างชาติ,241.53,"66,395",Narathiwat
นราธิวาส,2025,6,ไทย,162.11,"47,129",Narathiwat
นราธิวาส,2025,6,ต่างชาติ,269.37,"73,932",Narathiwat
นราธิวาส,2025,7,ไทย,177.25,"36,932",Narathiwat
นราธิวาส,2025,7,ต่างชาติ,256.04,"52,544",Narathiwat
นราธิวาส,2025,8,ไทย,188.20,"44,997",Narathiwat
นราธิวาส,2025,8,ต่างชาติ,288.02,"52,035",Narathiwat
ปัตตานี,2025,1,ไทย,105.64,"35,347",Pattani
ปัตตานี,2025,1,ต่างชาติ,69.05,"25,575",Pattani
ปัตตานี,2025,2,ไทย,110.57,"36,997",Pattani
ปัตตานี,2025,2,ต่างชาติ,49.89,"15,845",Pattani
ปัตตานี,2025,3,ไทย,105.23,"35,212",Pattani
ปัตตานี,2025,3,ต่างชาติ,48.03,"15,254",Pattani
ปัตตานี,2025,4,ไทย,126.50,"38,604",Pattani
ปัตตานี,2025,4,ต่างชาติ,55.87,"19,653",Pattani
ปัตตานี,2025,5,ไทย,152.73,"45,379",Pattani
ปัตตานี,2025,5,ต่างชาติ,43.40,"14,685",Pattani
ปัตตานี,2025,6,ไทย,133.85,"39,450",Pattani
ปัตตานี,2025,6,ต่างชาติ,46.43,"15,720",Pattani
ปัตตานี,2025,7,ไทย,155.69,"41,478",Pattani
ปัตตานี,2025,7,ต่างชาติ,37.54,"11,673",Pattani
ปัตตานี,2025,8,ไทย,158.61,"44,153",Pattani
ปัตตานี,2025,8,ต่างชาติ,38.51,"12,823",Pattani
พัทลุง,2025,1,ไทย,305.88,"147,097",Phatthalung
พัทลุง,2025,1,ต่างชาติ,12.35,"7,188",Phatthalung
พัทลุง,2025,2,ไทย,303.27,"142,990",Phatthalung
พัทลุง,2025,2,ต่างชาติ,9.88,"5,749",Phatthalung
พัทลุง,2025,3,ไทย,361.87,"168,450",Phatthalung
พัทลุง,2025,3,ต่างชาติ,10.66,"6,118",Phatthalung
พัทลุง,2025,4,ไทย,428.50,"163,726",Phatthalung
พัทลุง,2025,4,ต่างชาติ,10.07,"6,149",Phatthalung
พัทลุง,2025,5,ไทย,374.63,"164,440",Phatthalung
พัทลุง,2025,5,ต่างชาติ,8.47,"5,240",Phatthalung
พัทลุง,2025,6,ไทย,386.47,"157,147",Phatthalung
พัทลุง,2025,6,ต่างชาติ,9.69,"5,905",Phatthalung
พัทลุง,2025,7,ไทย,353.13,"153,231",Phatthalung
พัทลุง,2025,7,ต่างชาติ,15.14,"7,498",Phatthalung
พัทลุง,2025,8,ไทย,318.77,"136,139",Phatthalung
พัทลุง,2025,8,ต่างชาติ,13.61,"6,541",Phatthalung
ยะลา,2025,1,ไทย,314.12,"92,164",Yala
ยะลา,2025,1,ต่างชาติ,323.69,"83,602",Yala
ยะลา,2025,2,ไทย,340.07,"99,778",Yala
ยะลา,2025,2,ต่างชาติ,297.54,"64,250",Yala
ยะลา,2025,3,ไทย,326.66,"95,841",Yala
ยะลา,2025,3,ต่างชาติ,291.43,"62,930",Yala
ยะลา,2025,4,ไทย,299.67,"94,044",Yala
ยะลา,2025,4,ต่างชาติ,401.44,"84,664",Yala
ยะลา,2025,5,ไทย,328.73,"99,331",Yala
ยะลา,2025,5,ต่างชาติ,356.01,"74,195",Yala
ยะลา,2025,6,ไทย,380.91,"112,665",Yala
ยะลา,2025,6,ต่างชาติ,330.15,"68,802",Yala
ยะลา,2025,7,ไทย,316.71,"89,870",Yala
ยะลา,2025,7,ต่างชาติ,418.32,"89,004",Yala
ยะลา,2025,8,ไทย,320.91,"98,072",Yala
ยะลา,2025,8,ต่างชาติ,432.65,"91,410",Yala
สงขลา,2025,1,ไทย,"1,733.07","298,115",Songkhla
สงขลา,2025,1,ต่างชาติ,"2,605.66","383,751",Songkhla
สงขลา,2025,2,ไทย,"1,948.13","329,766",Songkhla
สงขลา,2025,2,ต่างชาติ,"2,157.68","323,319",Songkhla
สงขลา,2025,3,ไทย,"1,857.44","309,739",Songkhla
สงขลา,2025,3,ต่างชาติ,"2,131.97","319,403",Songkhla
สงขลา,2025,4,ไทย,"1,858.11","288,266",Songkhla
สงขลา,2025,4,ต่างชาติ,"2,491.84","348,670",Songkhla
สงขลา,2025,5,ไทย,"2,057.78","289,875",Songkhla
สงขลา,2025,5,ต่างชาติ,"2,270.53","324,288",Songkhla
สงขลา,2025,6,ไทย,"2,092.56","287,101",Songkhla
สงขลา,2025,6,ต่างชาติ,"2,201.27","319,534",Songkhla
สงขลา,2025,7,ไทย,"1,537.76","216,385",Songkhla
สงขลา,2025,7,ต่างชาติ,"2,738.87","354,538",Songkhla
สงขลา,2025,8,ไทย,"1,940.44","253,692",Songkhla
สงขลา,2025,8,ต่างชาติ,"3,638.46","356,194",Songkhla
สตูล,2025,1,ไทย,821.49,"140,844",Satun
สตูล,2025,1,ต่างชาติ,295.21,"48,304",Satun
สตูล,2025,2,ไทย,777.08,"133,230",Satun
สตูล,2025,2,ต่างชาติ,291.29,"37,420",Satun
สตูล,2025,3,ไทย,850.33,"144,154",Satun
สตูล,2025,3,ต่างชาติ,303.62,"39,003",Satun
สตูล,2025,4,ไทย,"1,112.03","204,719",Satun
สตูล,2025,4,ต่างชาติ,409.33,"63,770",Satun
สตูล,2025,5,ไทย,"1,111.41","207,909",Satun
สตูล,2025,5,ต่างชาติ,184.03,"33,924",Satun
สตูล,2025,6,ไทย,966.43,"182,275",Satun
สตูล,2025,6,ต่างชาติ,174.60,"31,027",Satun
สตูล,2025,7,ไทย,882.97,"160,848",Satun
สตูล,2025,7,ต่างชาติ,169.60,"29,791",Satun
สตูล,2025,8,ไทย,925.46,"174,907",Satun
สตูล,2025,8,ต่างชาติ,174.48,"32,748",Satun
เชียงราย,2025,1,ไทย,"4,885.26","644,347",Chiang Rai
เชียงราย,2025,1,ต่างชาติ,751.82,"81,749",Chiang Rai
เชียงราย,2025,2,ไทย,"4,208.93","549,565",Chiang Rai
เชียงราย,2025,2,ต่างชาติ,444.33,"47,926",Chiang Rai
เชียงราย,2025,3,ไทย,"3,455.87","459,741",Chiang Rai
เชียงราย,2025,3,ต่างชาติ,676.07,"74,522",Chiang Rai
เชียงราย,2025,4,ไทย,"3,837.37","501,564",Chiang Rai
เชียงราย,2025,4,ต่างชาติ,498.16,"60,502",Chiang Rai
เชียงราย,2025,5,ไทย,"3,534.38","487,600",Chiang Rai
เชียงราย,2025,5,ต่างชาติ,440.29,"44,171",Chiang Rai
เชียงราย,2025,6,ไทย,"3,034.03","418,004",Chiang Rai
เชียงราย,2025,6,ต่างชาติ,396.94,"39,745",Chiang Rai
เชียงราย,2025,7,ไทย,"2,787.23","353,058",Chiang Rai
เชียงราย,2025,7,ต่างชาติ,546.57,"54,413",Chiang Rai
เชียงราย,2025,8,ไทย,"2,811.96","359,306",Chiang Rai
เชียงราย,2025,8,ต่างชาติ,623.12,"60,278",Chiang Rai
เชียงใหม่,2025,1,ไทย,"7,014.24","928,142",Chiang Mai
เชียงใหม่,2025,1,ต่างชาติ,"4,454.70","358,815",Chiang Mai
เชียงใหม่,2025,2,ไทย,"6,608.80","866,338",Chiang Mai
เชียงใหม่,2025,2,ต่างชาติ,"3,670.63","295,466",Chiang Mai
เชียงใหม่,2025,3,ไทย,"4,314.17","566,973",Chiang Mai
เชียงใหม่,2025,3,ต่างชาติ,"3,868.28","314,280",Chiang Mai
เชียงใหม่,2025,4,ไทย,"5,346.24","635,336",Chiang Mai
เชียงใหม่,2025,4,ต่างชาติ,"3,818.60","311,532",Chiang Mai
เชียงใหม่,2025,5,ไทย,"5,212.69","715,003",Chiang Mai
เชียงใหม่,2025,5,ต่างชาติ,"3,080.91","239,865",Chiang Mai
เชียงใหม่,2025,6,ไทย,"5,264.13","655,817",Chiang Mai
เชียงใหม่,2025,6,ต่างชาติ,"2,880.32","225,757",Chiang Mai
เชียงใหม่,2025,7,ไทย,"4,079.06","473,833",Chiang Mai
เชียงใหม่,2025,7,ต่างชาติ,"3,172.85","238,806",Chiang Mai
เชียงใหม่,2025,8,ไทย,"4,851.63","540,427",Chiang Mai
เชียงใหม่,2025,8,ต่างชาติ,"3,056.84","233,165",Chiang Mai
น่าน,2025,1,ไทย,441.14,"159,860",Nan
น่าน,2025,1,ต่างชาติ,14.32,"2,714",Nan
น่าน,2025,2,ไทย,336.07,"124,701",Nan
